sample_stamp_sec,sample_stamp_nanosec,actual_pos_stamp_sec,actual_pos_stamp_nanosec,actual_pos_x,actual_pos_y,actual_pos_z,target_pos_stamp_sec,target_pos_stamp_nanosec,target_pos_x,target_pos_y,target_pos_z,distance,distance_sum,hdg,hdg_target,hdg_distance,hdg_distance_total
1789313367,195756578,1789313367,194857551,90.6721420288086,36.55778884887695,136.83120727539062,1789313367,192165734,92.32535766670914,37.67809057296917,131.4118164999011,5.775638,3116.845927,97.57598179435465,255.48728942871094,157.9113076343563,11854.60798647196
1789313367,695866523,1789313367,447264265,90.89161682128906,36.70417785644531,136.3367156982422,1789313367,692191474,92.74068320073413,37.977030185436504,130.31578493270396,6.425792,3123.271719,97.57724537935113,257.22509765625,159.64785227689887,12014.255838748859
1789313368,195842165,1789313367,947594708,91.32809448242188,37.00006103515625,135.33860778808594,1789313368,192121691,93.14857258956157,38.27660949848159,129.21795987907424,6.511993,3129.783712,97.57577945000051,258.96746826171875,161.39168881171824,12175.647527560577
1789313368,695852988,1789313368,471327146,92.80951690673828,38.03409194946289,131.841552734375,1789313368,692224573,93.54920458535526,38.576993648865695,128.11916435674,3.833804,3133.617516,97.58058192676066,260.7125244140625,163.13194248730184,12338.779470047879
1789313369,195927440,1789313368,974457353,93.22329711914062,38.330848693847656,130.85447692871094,1789313369,192256594,93.94238234599918,38.878070641698244,127.02122744518974,3.938317,3137.555832,97.59275930027715,262.4566650390625,164.86390573878535,12503.643375786663
1789313369,695864064,1789313369,478223568,93.52503204345703,38.54792404174805,129.9721221923828,1789313369,692649192,94.32824362436493,39.17998263834693,125.92504126460646,4.174148,3141.729980,97.57368087437801,264.19775390625,166.624073031872,12670.267448818535
1789313370,195860038,1789313369,990441428,93.73066711425781,38.700252532958984,129.08338928222656,1789313370,192293434,94.70608140384515,39.482200621609564,124.83391320298955,4.429551,3146.159531,97.55638342030497,265.9297790527344,168.3733956324294,12838.640844450963
1789313370,695832272,1789313370,478704276,93.92754364013672,38.851898193359375,128.12379455566406,1789313370,693158941,95.07719518160101,39.78580652556943,123.74532898534795,4.622212,3150.781743,97.56957849200778,267.6558837890625,170.0863052970547,13008.727149748018
1789313371,195820222,1789313370,976820300,94.14998626708984,39.02916717529297,127.12716674804688,1789313371,192892711,95.43989481842297,40.0894513300708,122.66549041704943,4.763887,3155.545631,97.57826478508476,269.3653259277344,171.78706114264963,13180.514210890668
1789313371,695809360,1789313371,478617605,94.40568542480469,39.23884963989258,126.12354278564453,1789313371,692446272,95.79484688032335,40.3936993672952,121.59370202289816,4.876772,3160.422403,97.58198211554053,271.0583190917969,173.47633697625633,13353.990547866924
1789313372,195829132,1789313371,974506535,94.69390106201172,39.480342864990234,125.11918640136719,1789313372,192455703,96.14241081988015,40.69889708286375,120.53007801141561,4.964169,3165.386571,97.58252682312683,272.7336730957031,175.15114627257628,13529.1416941395
1789313372,695922701,1789313372,476758461,95.00642395019531,39.744468688964844,124.1175537109375,1789313372,692602954,96.48235621152627,41.0048876311308,119.47649301237753,5.030554,3170.417126,97.58055631355128,274.3873596191406,176.80680330558934,13705.94849744509
1789313373,195975282,1789313372,982831211,95.33724975585938,40.02472686767578,123.11318969726562,1789313373,192177671,96.8141462117359,41.31121045805946,118.43580102623761,5.070920,3175.488046,97.58090465319894,276.01385498046875,178.4329503272698,13884.381447772359
1789313373,695883943,1789313373,475783494,95.67539978027344,40.31425094604492,122.11308288574219,1789313373,692125364,97.13840414733507,41.618469020594205,117.40720649996192,5.097709,3180.585755,97.57776532750167,277.61328125,179.96448407750165,14064.34593184986
1789313374,195814171,1789313373,977979239,96.01473999023438,40.61033248901367,121.11320495605469,1789313374,193318247,97.45562639983115,41.927206958052295,116.39021099243814,5.110478,3185.696233,97.57522961977232,279.1851501464844,178.39007947328793,14242.736011323148
